ChannelName	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	LateralLocalizationAccuracy	Xw	Yw	Xwc	Ywc
405/561	18770.5	8812.1	18740.1	8705.4	174.65956	8964.57715	328.24649	1.1341	1.58662	337.49667	9298.6416	1956	3	713	1	-13.536	-13.536	1613.62389	8.23461	18770.5	8812.1	18864.7325509854	8671.90743291115
405/561	18711.3	8765.1	18680.7	8658	998.4798	22506.41406	332.77518	0.95744	1.5651	343.03519	24658.5293	1961	4	37	1	-14.184	-14.184	4051.15453	4.32083	18711.3	8765.1	18805.3333225359	8624.56026179604
405/561	17780.5	8986.8	17749.8	8879.6	430.40433	4718.22705	360.89438	0.40199	1.32686	338.78995	6873.51855	1963	2	297	1	-4.464	-4.464	849.28087	14.71834	17780.5	8986.8	17874.4336472709	8846.18143200032
405/561	17797.1	8960.2	17766.1	8852.2	328.07407	3904.6792	324.41299	0.78491	1.33437	294.32877	7962.94043	1972	2	530	1	20.808	20.808	702.84226	13.64033	17797.1	8960.2	17890.7352227484	8818.87697151078
405/561	17648.9	9079.5	17617.8	8971.3	241.66835	1549.29895	323.23453	1.1848	1.53139	385.92075	2134.54028	1974	1	485	1	-3.168	-3.168	278.87381	26.43512	17648.9	9079.5	17742.4355982644	8937.99826336139
405/561	18669.5	8764.5	18637.8	8655.2	660.52393	4223.13135	322.79965	1.39504	1.63936	437.59418	3618.91748	1988	1	30	1	-14.832	-14.832	760.16364	11.30348	18669.5	8764.5	18762.4384863549	8622.04792684572
405/561	18257.8	9121.3	18226	9011.7	188.65129	1172.91382	318.31949	1.42434	1.57904	416.91779	1341.68506	1992	1	480	1	-5.112	-5.112	211.12449	34.4873	18257.8	9121.3	18350.6393951229	8978.5908875503
405/561	18103.7	9286.8	18071	9175.2	685.91779	12400.91211	337.52222	1.03658	1.67349	351.67239	14907.9707	2016	3	682	1	-29.736	-29.736	2232.16418	6.63521	18103.7	9286.8	18195.6456318204	9142.35052068704
405/561	16657.1	8328.7	16624.2	8216.4	204.18904	1588.17175	356.03488	0.17554	1.51142	490.03732	2364.94385	2024	1	440	1	-27.144	-27.144	285.87092	34.36718	16657.1	8328.7	16748.848010671	8183.63777865042
405/561	17173.4	8773.2	17140.3	8660.7	303.88623	2356.4375	355.4942	0.1703	1.50259	340.01245	3039.46094	2027	1	322	1	-25.848	-25.848	424.15875	20.30879	17173.4	8773.2	17264.9489415623	8627.97059257509
405/561	17472.9	9282.5	17439.8	9170	203.98763	1371.83337	331.06161	1.25709	1.69414	345.77402	1533.15771	2027	1	501	1	-26.496	-26.496	246.93001	29.51263	17472.9	9282.5	17564.4489415623	9137.27059257509
405/561	16957.4	9143.2	16924.2	9030.4	331.76193	5213.87402	321.33997	0.8079	1.2879	359.66156	6706.74023	2030	2	707	1	29.232	29.232	938.49732	11.21744	16957.4	9143.2	17048.8498936636	8997.70345682861
405/561	17568.1	9253.2	17532.9	9135.9	1014.62054	10709.75586	369.37543	1.10941	1.14408	350.05554	10574.6377	2084	2	30	1	24.696	24.696	1927.75605	7.5818	17568.1	9253.2	17657.5706413429	9103.80362367949
405/561	18791.9	8921.2	18756.1	8802.1	181.82661	1285.81812	339.48538	0.39542	1.38828	304.46744	2417.9541	2106	1	518	1	2.664	2.664	231.44726	31.08765	18791.9	8921.2	18880.7809260078	8770.25273746532
405/561	16478.8	8180.6	16442.8	8060.8	1191.99744	10629.38867	313.77142	1.22309	1.3764	419.93652	12669.4834	2114	2	27	1	21.456	21.456	1913.28996	6.20556	16478.8	8180.6	16567.484898337	8029.04396591795
405/561	18093.1	9180.7	18057.1	9060.8	337.59711	5214.35938	348.53946	0.0857	1.37524	424.53265	4722.87402	2115	2	309	1	-2.52	-2.52	938.58469	13.83899	18093.1	9180.7	18181.7854031511	9029.05539325958
405/561	18636.7	8856.1	18600.8	8736.1	219.84378	1506.62415	334.19919	0.65033	1.43187	349.75354	1783.28577	2116	1	475	1	0.72	0.72	271.19235	27.66198	18636.7	8856.1	18725.4859097718	8704.36682586701
405/561	17499.9	9241.6	17464	9120.8	473.35089	3748.70825	359.26035	0.40291	1.3056	310.8248	4477.37451	2125	1	150	1	0.072	0.072	674.76749	13.2823	17499.9	9241.6	17588.6905490801	9089.16995531642
405/561	18644.6	8670.2	18608.4	8545.2	287.19586	4665.16406	358.6687	0.13514	1.41107	376.66376	5960.57861	2171	2	465	1	-15.48	-15.48	839.72953	15.35751	18644.6	8670.2	18733.1162767218	8514.10355509218
405/561	18318.5	9123.6	18282.3	8997.8	345.75574	22906.4043	319.48224	1.12146	1.42935	462.21902	22706.40625	2180	4	292	1	11.088	11.088	4123.15277	4.3822	18318.5	9123.6	18407.02165434	8966.80919424395
405/561	16743.1	8517.7	16706.9	8391.2	242.91292	1896.63818	356.7196	0.26531	1.33104	156.15387	5102.56006	2188	1	768	1	-1.872	-1.872	341.39487	18.40453	16743.1	8517.7	16831.6265153101	8360.30342770984
405/561	17625.2	8816.6	17588.9	8688.7	370.40012	3034.50513	365.3999	0.35741	1.39898	375.96426	3615.87573	2202	1	291	1	-20.016	-20.016	546.21092	17.68636	17625.2	8816.6	17713.63518995	8657.96907871536
405/561	17977.8	8254.5	17941.5	8125.9	376.71365	4597.43262	338.08292	0.64248	1.48732	421.83441	5337.86719	2211	2	767	1	-9.648	-9.648	827.53787	14.65058	17977.8	8254.5	18066.2408691633	8095.27606128288
405/561	17107.9	8659.2	17071.5	8528.3	821.32935	5779.16992	338.63675	0.22156	1.28957	367.19162	6809.48535	2236	1	180	1	18.216	18.216	1040.25059	8.87862	17107.9	8659.2	17196.2570013785	8497.97521765567
405/561	17188.9	8608.7	17152.4	8476.9	348.65347	5492.78662	377.23831	1.12348	1.23612	369.16559	6568.69141	2247	2	185	1	-1.872	-1.872	988.70159	14.38273	17188.9	8608.7	17277.1642373409	8446.70775249352
405/561	17289.5	8323.6	17253	8190	223.0192	5523.74902	326.9465	1.36025	1.68673	331.36969	8005.93945	2266	3	442	1	-22.608	-22.608	994.27482	12.48051	17289.5	8323.6	17377.7768842658	8160.037949459
405/561	17861.6	8184.6	17824.9	8048.5	254.25835	1635.16589	323.74521	1.15989	1.52656	423.55643	1619.03979	2294	1	307	1	-3.168	-3.168	294.32986	26.24329	17861.6	8184.6	17949.6957431048	8018.88005107691
405/561	18331.5	9091.1	18294.8	8953.9	190.19508	3770.89502	318.50931	1.23217	1.47371	318.55423	5611.93262	2306	2	666	1	6.552	6.552	678.7611	14.05318	18331.5	9091.1	18419.6038611041	8924.42768268025
405/561	18376.2	8228.6	18339.3	8090.2	159.38058	1299.01587	364.45975	0.8063	1.20454	372.03806	1954.53918	2320	1	289	1	14.976	14.976	233.82286	38.41198	18376.2	8228.6	18464.113327852	8060.90067106375
405/561	17459.5	9012.7	17422.6	8874.3	227.1752	8799.81348	329.34064	0.9643	1.51504	388.27216	8236.50293	2320	5	451	1	-6.408	-6.408	1583.96643	10.90308	17459.5	9012.7	17547.413327852	8845.00067106374
405/561	16491.7	8428.9	16454.7	8290	509.80951	3347.21753	327.11319	1.09226	1.5463	370.58041	3902.53931	2326	1	460	1	-7.704	-7.704	602.49916	13.2992	16491.7	8428.9	16579.5173775177	8260.77505289862
405/561	16860.7	8582.4	16823.7	8443.3	283.48709	2129.1189	349.85925	0.34772	1.19535	379.00305	2368.16992	2328	1	311	1	27.288	27.288	383.2414	22.62416	16860.7	8582.4	16948.5187258446	8414.09987902318
405/561	17368.7	9027	17331.5	8887.1	325.5199	2774.2749	372.68854	1.19792	1.15193	430.31375	2806.7793	2337	1	774	1	20.16	20.16	499.36948	21.00037	17368.7	9027	17456.324780974	8858.01179403153
405/561	16834.6	8192.1	16797.4	8051.8	530.80908	17798.17188	338.54153	0.56618	1.45693	348.35706	19939.16211	2342	4	496	1	-5.76	-5.76	3203.67094	5.41114	16834.6	8192.1	16922.2281344264	8022.77410753881
405/561	16889.2	8212.2	16851.9	8071.3	573.36316	6929.24805	332.31805	1.10248	1.63252	425.40295	-6210.60889	2349	2	302	1	-21.312	-21.312	1247.26465	9.87007	16889.2	8212.2	16976.7328138426	8042.36151090871
405/561	17032	9134.8	16994.6	8993.6	366.66257	4884.29639	378.02713	1.38923	1.14385	416.36441	5117.05371	2353	2	305	1	18.216	18.216	879.17335	16.9039	17032	9134.8	17119.4354785989	8964.71154114127
405/561	17406.4	9046.1	17368.8	8903.5	408.4429	4150.64014	320.91107	1.19615	1.49711	388.93524	5037.81543	2369	2	816	1	2.016	2.016	747.11522	14.15422	17406.4	9046.1	17493.6460569961	8874.81227498491
405/561	18288.3	9065.4	18250.5	8921.3	535.46667	4620.39014	375.00162	1.3075	1.13777	434.92175	5593.92529	2387	1	34	1	21.456	21.456	831.67022	13.49064	18288.3	9065.4	18375.3577664858	8892.83924977072
405/561	18695	9300.2	18657.1	9155.6	263.42587	3078.19141	326.44095	1.11651	1.54825	416.93469	3449.89795	2393	2	539	1	-7.704	-7.704	554.07445	19.80296	18695	9300.2	18781.9616154933	9127.21517274249
405/561	18360.8	9011.2	18322.8	8865.6	658.28363	13923.30078	323.98514	0.77119	1.31874	430.04126	15823.88477	2404	4	45	1	22.752	22.752	2506.19414	6.67872	18360.8	9011.2	18447.668591265	8837.35470214374
405/561	18575.1	9193.1	18536.9	9046.4	349.87042	2377.42944	332.78232	0.92385	1.54809	387.74207	2490.94434	2416	1	333	1	-12.24	-12.24	427.9373	18.87077	18575.1	9193.1	18661.7760692911	9018.30740593822
405/561	18417.8	9006.4	18379.5	8859.3	258.76193	2945.37598	345.828	0.02155	1.30622	343.91577	4311.98828	2422	2	295	1	10.44	10.44	530.16768	21.13065	18417.8	9006.4	18504.3797517047	8831.2839464408
405/561	18597	8971	18558.6	8822.7	147.79553	1191.00671	362.39859	0.20791	1.42518	348.27652	1713.32178	2434	1	685	1	-20.664	-20.664	214.38121	40.06035	18597	8971	18683.4869930212	8794.8373982521
405/561	17458.1	8910	17419.6	8761.2	357.3829	8752.4043	339.23199	0.18802	1.28275	377.45526	8477.52051	2440	4	279	1	18.864	18.864	1575.43277	10.41509	17458.1	8910	17544.4905477996	8733.414306999
405/561	17629.4	9316.2	17590.2	9163.1	361.40012	7719.99219	308.522	1.43611	1.39507	344.77908	8418.67773	2490	5	720	1	22.752	22.752	1389.59859	10.38653	17629.4	9316.2	17715.1181599784	9135.95976536914
405/561	18406.9	9189.7	18367.6	9035.9	316.53067	2566.37939	363.50684	0.79874	1.19478	360.90601	2694.2168	2499	1	295	1	17.568	17.568	461.94829	20.04616	18406.9	9189.7	18492.5226938807	9008.87677704467
405/561	17440.9	8833.4	17401.6	8679.5	128.69594	4642.19824	349.99261	0.04669	1.33592	411.81879	4075.07593	2499	2	677	1	2.664	2.664	835.59568	15.31145	17440.9	8833.4	17526.5226938807	8652.47677704467
405/561	18061.7	8493.2	18022.2	8337.9	321.64673	1995.41772	317.97092	1.44134	1.58251	357.14636	2873.13745	2518	1	286	1	-5.112	-5.112	359.17519	19.70957	18061.7	8493.2	18147.1317623094	8311.12459141066
405/561	17369.5	9292.5	17329.9	9136.8	214.00896	1566.99561	345.44424	0.5185	1.53147	363.83252	1579.78931	2524	1	461	1	-20.664	-20.664	282.05921	28.8384	17369.5	9292.5	17454.8344760445	9110.10306620301
405/561	18554.4	8898.3	18514.8	8742.5	439.01764	17557.91406	333.95282	0.90857	1.55806	392.02563	15425.19922	2525	4	151	1	-14.832	-14.832	3160.42453	5.57093	18554.4	8898.3	18639.7349210451	8715.81615531098
405/561	18009.8	8386.5	17970.1	8230.2	402.97574	11523.43652	317.69226	1.13405	1.4025	388.67453	13973.42285	2532	2	271	1	15.624	15.624	2074.21857	5.78742	18009.8	8386.5	18095.0379764923	8203.60785809922
405/561	17437.3	8527.3	17397.7	8370.9	291.63907	1855.73071	322.02878	1.13319	1.48214	305.93826	2800.49561	2532	1	446	1	3.312	3.312	334.03153	20.23007	17437.3	8527.3	17522.6379764923	8344.30785809922
405/561	16596.1	8867.6	16556.1	8708.9	338.81232	7116.7417	341.26715	0.59883	1.51213	428.759	9887.56641	2562	3	316	1	-14.832	-14.832	1281.01351	11.90232	16596.1	8867.6	16681.0498236481	8682.70239489566
405/561	16865.8	9181.5	16825.6	9021.7	352.51688	2668.0542	351.21042	0.17084	1.29713	402.05994	2870.49146	2576	1	327	1	7.848	7.848	480.24976	19.00555	16865.8	9181.5	16950.5546099574	8995.68732723852
405/561	18457	8569.1	18416.1	8404.2	402.72241	4690.30566	345.31094	0.38868	1.46946	270.77646	7509.46777	2643	2	443	1	-12.888	-12.888	844.25502	12.5297	18457	8569.1	18541.0700170179	8379.07894692264
405/561	17429.2	8740.1	17388.2	8574.4	304.97247	2142.81543	338.39355	0.46241	1.40413	393.90872	2407.73828	2653	1	479	1	1.368	1.368	385.70678	21.51079	17429.2	8740.1	17513.1711411181	8549.4128897227
405/561	18608.6	8579.4	18567.5	8413.3	535.0733	3441.45825	323.76108	1.01643	1.44889	442.43042	2133.08325	2660	1	457	1	5.904	5.904	619.46249	13.61912	18608.6	8579.4	18692.4717304197	8388.40677352132
405/561	17983	9203.7	17941.8	9036.6	1612.50928	11319.31445	338.23535	0.89542	1.61344	517.96655	11842.35645	2672	1	29	1	-23.904	-23.904	2037.4766	5.75301	17983	9203.7	18066.7723515948	9011.86794791165
405/561	16851	9232.9	16809.7	9065.3	293.78915	5802.84521	373.41074	0.8824	1.28427	412.62759	5556.39697	2679	3	648	1	-7.704	-7.704	1044.51214	16.69552	16851	9232.9	16934.6724814949	9040.66209748403
405/561	18014	9170.5	17972.4	9000.9	557.49109	8073.83105	322.02008	1.35936	1.60665	454.082	7186.68311	2706	3	188	1	-10.944	-10.944	1453.28959	9.78814	18014	9170.5	18097.371310898	8976.62610952253
405/561	18737.4	9165	18695.6	8995.2	307.2988	5717.59863	323.97058	1.30181	1.60756	401.00293	6859.90039	2708	3	498	1	-12.24	-12.24	1029.16775	12.86766	18737.4	9165	18820.5711152489	8970.95312588206
405/561	18445.5	8475.9	18403.7	8305.9	138.05881	958.64178	336.40015	0.55753	1.42009	395.07047	1517.96973	2712	1	742	1	0.72	0.72	172.55552	45.28321	18445.5	8475.9	18528.6706776127	8281.7071795445
405/561	16460	8880.7	16418	8710.2	265.19296	2303.86646	376.27704	0.70264	1.38266	434.90903	2501.75464	2719	1	484	1	-27.144	-27.144	414.69596	25.4889	16460	8880.7	16542.969761488	8686.10183965769
405/561	16985.2	9001.7	16942.4	8829.4	481.78909	6494.01367	338.81281	0.97725	1.66173	386.06824	8567.21973	2750	2	476	1	-29.736	-29.736	1168.92246	10.41706	16985.2	9001.7	17067.3633268348	8805.72201266486
405/561	17996.4	9113.8	17953	8939.8	219.47769	1518.54895	335.79889	0.5772	1.42048	464.51215	2083.0188	2777	1	468	1	0.72	0.72	273.33881	31.35124	17996.4	9113.8	18077.9543998622	8916.48915062277
405/561	17006.2	9032.7	16962.6	8858.7	380.34937	8990.27344	334.49469	1.03567	1.6303	343.29224	11196.28613	2778	3	685	1	-22.608	-22.608	1618.24922	8.53863	17006.2	9032.7	17087.554007197	8835.4027678052
405/561	17957.3	9101.2	17913.6	8926.4	369.4169	5094.15039	334.23398	0.82162	1.51849	395.97281	713.91431	2789	2	650	1	-10.296	-10.296	916.94707	12.74524	17957.3	9101.2	18038.5493872286	8903.25264355952
405/561	18224	8987.9	18180.1	8812.9	386.14719	2839.02563	346.15314	0.07322	1.33531	319.18912	3773.51831	2795	1	299	1	5.256	5.256	511.02461	16.01115	18224	8987.9	18305.0466320036	8789.83445918857
405/561	17080.8	9385.1	17036.8	9210	189.86235	3287.06006	373.24747	0.90914	1.27217	328.07916	5043.10254	2795	2	489	1	-5.112	-5.112	591.67081	21.53431	17080.8	9385.1	17161.7466320036	9186.93445918857
405/561	18051.4	9369.2	18007	9192.9	346.19659	4549.57324	335.46078	0.82525	1.53874	511.78357	3212.14941	2816	2	439	1	-13.536	-13.536	818.92318	15.81636	18051.4	9369.2	18131.9356467596	9170.12115512832
405/561	17352.6	8901.5	17308	8725	154.30215	1120.56726	344.02737	0.09779	1.31496	418.46353	1689.94897	2819	1	731	1	10.44	10.44	201.70211	41.79153	17352.6	8901.5	17432.9339035948	8702.26215288811
405/561	17273.5	8341.8	17228.7	8164.5	534.19348	9781.25	329.3367	0.68841	1.37102	292.09805	18220.87109	2831	3	170	1	12.384	12.384	1760.625	7.30039	17273.5	8341.8	17353.6264860131	8141.92624051517
405/561	18117.5	8264	18072.6	8086.6	389.06686	3232.39478	367.96805	0.46121	1.38659	579.99268	5789.94873	2834	1	791	1	-20.016	-20.016	581.83106	20.20661	18117.5	8264	18197.5245190982	8064.06728576834
405/561	18210.2	8273	18164.5	8093.7	320.91891	2349.84692	345.4476	0.36166	1.45883	312.95938	2351.41211	2864	1	384	1	-11.592	-11.592	422.97245	18.71771	18210.2	8273	18289.4023036294	8071.5782078897
405/561	17447.3	8787.5	17401.3	8607.6	176.94566	1499.65576	371.65149	1.14872	1.15837	233.05083	2740.45557	2874	1	362	1	19.512	19.512	269.93804	28.44088	17447.3	8787.5	17526.1938422871	8585.61535466367
405/561	16772.8	9373.8	16726.3	9192.7	263.46414	13376.5293	358.86087	0.07695	1.43791	328.16928	13754.79883	2894	5	380	1	-20.016	-20.016	2407.77527	8.12608	16772.8	9373.8	16851.1752780376	9170.98987173106
405/561	18693.3	8638.7	18646.7	8457	285.76892	4800.95508	371.00787	1.12819	1.15829	268.31537	5791.67773	2902	2	218	1	20.16	20.16	864.17191	13.8731	18693.3	8638.7	18771.5672259419	8435.39975359242
405/561	16749.1	9384.1	16702.4	9202.4	331.79398	5397.55225	342.67679	0.54344	1.50551	312.84888	5803.66162	2902	2	578	1	-15.48	-15.48	971.5594	11.54266	16749.1	9384.1	16827.2672259419	9180.79975359242
405/561	18216.5	8999.9	18169.7	8818	544.06952	4364.28174	361.56738	0.15836	1.43584	481.17429	2201.33984	2905	1	21	1	-21.96	-21.96	785.57071	13.83131	18216.5	8999.9	18294.5641124966	8796.44096933352
405/561	17354.7	8891.3	17307.9	8709.3	249.98355	3887.94434	363.87885	0.53522	1.30905	305.04767	5102.30615	2906	2	206	1	-3.816	-3.816	699.82998	17.06583	17354.7	8891.3	17432.7630632222	8687.75470908378
405/561	18204.8	9004.8	18157.9	8822.4	422.62253	3482.8916	366.48288	0.32877	1.4226	386.19623	3484.46777	2911	1	35	1	-23.904	-23.904	626.92049	15.88959	18204.8	9004.8	18282.7577304753	8800.92341634254
405/561	18536	8625	18487.3	8435.1	270.63882	2343.76196	375.68317	0.69804	1.3783	373.06616	2523.39307	3001	1	132	1	-25.848	-25.848	421.87715	23.43618	18536	8625	18612.035818127	8414.86176037204
405/561	18054.1	8625.3	18005.2	8434.5	770.60315	8473.73633	364.71756	0.75578	1.22904	347.99457	6306.9873	3012	2	33	1	9.792	9.792	1525.27254	9.03265	18054.1	8625.3	18129.9173618691	8414.4132067806
405/561	17861.1	9177.2	17811.8	8984.5	502.17932	4484.53613	320.43961	0.86159	1.30063	287.35449	4858.24805	3035	2	16	1	27.936	27.936	807.2165	11.70548	17861.1	9177.2	17936.4761143447	8964.72983724973
405/561	17857.3	9210.1	17807.9	9017.2	139.56186	11376.1875	333.39914	0.73943	1.46416	288.65341	13977.06836	3038	5	630	1	-3.168	-3.168	2047.71375	7.84353	17857.3	9210.1	17932.5704646033	8997.47113101115
405/561	16842.8	8823.6	16793.3	8630.2	493.09592	11987.32227	337.24933	0.48836	1.39918	323.25339	12083.39844	3043	4	114	1	2.664	2.664	2157.71801	7.3345	16842.8	8823.6	16917.9609081228	8610.53994971358
405/561	18228.7	8785.1	18179	8590.9	164.59181	11395.98926	364.40131	0.90163	1.1632	292.91873	13899.21484	3053	5	236	1	23.4	23.4	2051.27807	9.21528	18228.7	8785.1	18303.6412649477	8571.37756857519
405/561	18215.6	8832.4	18165.6	8636.7	152.59833	2100.00244	332.4346	1.17122	1.66966	271.05814	3465.03174	3071	2	420	1	-25.2	-25.2	378.00044	24.28682	18215.6	8832.4	18290.2040992466	8617.42520378246
405/561	18680.1	8281.2	18629.6	8083.4	364.89581	2499.80249	334.13998	0.46814	1.33889	269.63315	3027.40039	3097	1	252	1	13.68	13.68	449.96445	15.80777	18680.1	8281.2	18754.1462133125	8064.48265928968
405/561	16865.4	8608.9	16814.6	8410.3	254.62354	5914.45117	337.46771	1.02769	1.6683	300.3436	6667.79248	3116	3	382	1	-29.088	-29.088	1064.60121	11.93645	16865.4	8608.9	16939.100685751	8391.64364432269
405/561	18257.1	8337	18206.2	8138.1	423.37457	3705.47803	377.67633	1.31516	1.16833	402.82242	4744.76074	3123	1	395	1	12.384	12.384	666.98604	16.12057	18257.1	8337	18330.6832106106	8119.53973786825
405/561	16439.6	8950	16388.6	8750.5	367.35519	7995.36279	328.33273	1.44314	1.75235	319.76099	8392.23047	3143	4	263	1	-29.736	-29.736	1439.1653	9.96841	16439.6	8950	16513.0311597634	8732.21409173938
405/561	17117	8914.5	17066	8714.9	493.49091	5460.4126	339.75571	0.441	1.41443	347.87531	5243.96631	3147	2	27	1	-1.224	-1.224	982.87427	11.72121	17117	8914.5	17190.4203676361	8696.66892417383
405/561	18116	8828.5	18065	8629	250.21542	2282.37305	311.7728	1.40353	1.44304	311.92151	3660.91675	3148	2	417	1	14.328	14.328	410.82715	21.20264	18116	8828.5	18189.4176495118	8610.78263016203
405/561	18091	8737.1	18039.9	8537.4	181.29628	1153.6698	322.03741	1.48854	1.67862	307.15704	2297.54907	3152	1	630	1	-18.072	-18.072	207.66056	31.30719	18091	8737.1	18164.3066963577	8519.23744545532
405/561	18574.2	8300.1	18523.1	8100.4	248.52905	1666.17017	330.54538	0.86598	1.48344	412.79651	559.04517	3153	1	402	1	-3.168	-3.168	299.91063	26.50481	18574.2	8300.1	18647.5039378573	8082.2511470841
405/561	17653.6	8351	17602.4	8150.9	307.79895	1964.75977	322.53824	1.21868	1.538	275.78	3006.35913	3164	1	221	1	-3.816	-3.816	353.65676	18.51449	17653.6	8351	17726.7730573982	8132.90180497764
405/561	17627.5	8315.1	17576.2	8114.9	463.12003	10801.29492	369.77817	0.42442	1.4208	354.98242	11415.56738	3169	3	264	1	-27.144	-27.144	1944.23309	8.76244	17627.5	8315.1	17700.5586932347	8096.97024811653
405/561	17012.5	8226.8	16961.2	8026.3	196.032	6077.53223	343.55292	0.6846	1.58414	319.25284	6512.51758	3181	4	417	1	-25.2	-25.2	1093.9558	13.88848	17012.5	8226.8	17085.5233747952	8008.53440981379
405/561	18456.9	9136.1	18405.5	8935.4	277.90317	2197.36182	358.97491	0.21873	1.3796	269.04745	2391.33936	3186	1	426	1	-11.592	-11.592	395.52513	20.04629	18456.9	9136.1	18529.8083039502	8917.70276624105
405/561	18722.1	8443.4	18670.6	8242.4	233.16719	2074.38574	380.77734	1.34882	1.19198	264.68079	2734.88623	3195	1	428	1	4.608	4.608	373.38943	23.30259	18722.1	8443.4	18794.880645235	8224.82573893379
405/561	18599.4	8458	18547.9	8256.9	478.43433	11445.81055	322.07678	1.36134	1.60871	322.98416	11751.0957	3200	4	693	1	-10.944	-10.944	2060.2459	7.05334	18599.4	8458	18672.1649820578	8239.39401751729
405/561	18483.7	9189.7	18432.2	8988.5	131.39163	1896.61768	341.60159	0.52225	1.48032	271.00626	2880.3335	3205	2	647	1	-11.592	-11.592	341.39118	28.11065	18483.7	9189.7	18556.4491050658	8971.06226689103
405/561	17860.7	9346.8	17809.1	9145.4	247.99088	1855.79236	349.22626	0.33113	1.19306	244.09131	3596.90991	3212	1	228	1	27.936	27.936	334.04262	21.36708	17860.7	9346.8	17933.3265157958	9128.05776553052
405/561	18733.6	8733.6	18682	8532.2	502.29465	6491.74414	354.51974	0.26963	1.29968	280.61737	7347.83252	3213	2	591	1	4.608	4.608	1168.51395	10.01668	18733.6	8733.6	18806.223254165	8514.87140328254
405/561	17574.2	8938.2	17522.5	8736.3	338.2977	5559.80273	359.33804	0.60588	1.21985	325.99268	5795.55908	3225	2	418	1	15.624	15.624	1000.76449	12.4141	17574.2	8938.2	17646.683435081	8719.13495746316
405/561	16946.8	8254.2	16895.1	8052.2	217.68002	1635.41138	349.91635	0.34012	1.50828	251.70189	3102.8999	3231	1	398	1	-21.312	-21.312	294.37405	24.32183	16946.8	8254.2	17019.2630518408	8035.11666409519
405/561	18701	8769	18649.1	8566.8	247.89984	4082.93799	376.9473	1.20462	1.20206	309.33038	4354.80859	3239	2	403	1	5.904	5.904	734.92884	17.50182	18701	8769	18773.2353783111	8549.82553032529
405/561	18760	8729.2	18707.9	8526.1	459.59021	10344.51563	330.97189	1.15016	1.63707	425.64487	13077.74121	3271	4	39	1	-20.664	-20.664	1862.01281	8.99167	18760	8729.2	18831.9189233405	8509.56006909776
405/561	18398.7	9321	18346.6	9117.8	297.09998	1946.67822	326.78027	1.23749	1.61829	467.08893	2389.73096	3273	1	515	1	-15.48	-15.48	350.40208	23.68057	18398.7	9321	18470.6113343149	9101.28717574669
405/561	17520.2	8965.9	17468	8762.2	410.1687	2764.34497	331.41708	0.78673	1.4567	380.74133	3450.56958	3287	1	199	1	-0.576	-0.576	497.58209	16.25149	17520.2	8965.9	17591.9571709068	8745.87674028808
405/561	18439.2	8900	18387	8696.3	191.39565	1360.547	340.36963	0.87982	1.63511	391.37845	-84435.4375	3291	1	484	1	-28.44	-28.44	244.89846	33.06144	18439.2	8900	18510.9413589965	8680.03084166203
405/561	18301.1	8997.6	18248.7	8793.5	482.79111	6574.20801	342.34357	0.1483	1.31324	449.7048	7368.68799	3303	2	199	1	11.736	11.736	1183.35744	11.12984	18301.1	8997.6	18372.5930163645	8777.39298029471
405/561	17650.7	8839.4	17598.2	8634.7	663.96948	4864.60596	345.54913	0.51288	1.53025	411.18997	5972.29102	3314	1	27	1	-20.664	-20.664	875.62907	10.99392	17650.7	8839.4	17722.0474963839	8618.74138255675
405/561	18402.1	9022.4	18349.6	8817.7	274.0723	1790.72754	326.31891	1.05905	1.5156	370.24765	2501.21533	3314	1	501	1	-3.816	-3.816	322.33096	23.12809	18402.1	9022.4	18473.4474963839	8801.74138255675
405/561	16663.9	9341.5	16611.4	9136.8	771.63196	5102.0249	328.26627	0.93988	1.4848	287.05603	5945.12354	3314	1	503	1	-1.872	-1.872	918.36448	8.67476	16663.9	9341.5	16735.2474963839	9120.84138255675
405/561	16695	9366.7	16642.5	9161.9	491.67188	12869.16895	352.25476	0.06037	1.36088	422.29272	12792.43066	3316	4	199	1	-3.168	-3.168	2316.45041	8.2325	16695	9366.7	16766.3390950629	9145.96834103997
405/561	16721.5	9366.9	16668.9	9161.8	300.66891	10315.09766	344.35681	0.15111	1.20045	369.24005	12141.75488	3322	4	496	1	29.88	29.88	1856.71758	9.14145	16721.5	9366.9	16792.7136589514	9145.94917174901
405/561	16864.8	8863.1	16812.1	8657.5	751.15192	31253.87109	365.60522	0.7107	1.25895	447.16861	30616.15039	3331	5	33	1	3.312	3.312	5625.6968	4.49911	16864.8	8863.1	16935.8748482148	8641.77028971135
405/561	16624.7	8968.3	16571.7	8761.6	571.32465	3843.33276	331.1102	1.06492	1.59496	419.05569	4200.62891	3352	1	43	1	-16.776	-16.776	691.7999	12.60122	16624.7	8968.3	16695.3811897497	8746.15227806852
405/561	16920	8544.8	16866.9	8337.2	315.94995	2262.42871	341.61612	0.49523	1.4677	440.94553	1891.64307	3368	1	466	1	-9.648	-9.648	407.23717	21.82432	16920	8544.8	16990.5068744946	8321.96651661436
405/561	18709.7	8697.6	18656.3	8489.2	294.41721	2243.52417	352.40643	0.11422	1.33912	429.1218	2076.39478	3383	1	341	1	0.072	0.072	403.83435	23.01764	18709.7	8697.6	18779.8348432743	8474.16686242913
